Suburb,Suburb Latitude,Suburb Longitude,Venue Category
KANGAROO POINT,-34.01362,151.101891,Fish Market
KANGAROO POINT,-34.01362,151.101891,Coffee Shop
KANGAROO POINT,-34.01362,151.101891,Bakery
KANGAROO POINT,-34.01362,151.101891,Bus Station
KANGAROO POINT,-34.01362,151.101891,Donut Shop
OYSTER BAY,-33.997440999999995,151.08789199999998,Scenic Lookout
OYSTER BAY,-33.997440999999995,151.08789199999998,Photography Studio
BONNET BAY,-34.009345,151.063808,Café
GYMEA,-34.04984,151.085005,Mexican Restaurant
GYMEA,-34.04984,151.085005,Playground
GYMEA,-34.04984,151.085005,Home Service
MIRANDA,-34.037692,151.101564,Tea Room
MIRANDA,-34.037692,151.101564,Ice Cream Shop
MIRANDA,-34.037692,151.101564,Café
MIRANDA,-34.037692,151.101564,Burger Joint
MIRANDA,-34.037692,151.101564,Juice Bar
MIRANDA,-34.037692,151.101564,Electronics Store
MIRANDA,-34.037692,151.101564,Steakhouse
MIRANDA,-34.037692,151.101564,Dumpling Restaurant
MIRANDA,-34.037692,151.101564,Dessert Shop
MIRANDA,-34.037692,151.101564,Bakery
MIRANDA,-34.037692,151.101564,Shopping Mall
MIRANDA,-34.037692,151.101564,Multiplex
MIRANDA,-34.037692,151.101564,Juice Bar
MIRANDA,-34.037692,151.101564,Video Game Store
MIRANDA,-34.037692,151.101564,Café
MIRANDA,-34.037692,151.101564,Electronics Store
MIRANDA,-34.037692,151.101564,Gym
MIRANDA,-34.037692,151.101564,Department Store
MIRANDA,-34.037692,151.101564,German Restaurant
MIRANDA,-34.037692,151.101564,Sandwich Place
MIRANDA,-34.037692,151.101564,Fast Food Restaurant
MIRANDA,-34.037692,151.101564,Train Station
MIRANDA,-34.037692,151.101564,Grocery Store
MIRANDA,-34.037692,151.101564,Department Store
MIRANDA,-34.037692,151.101564,Department Store
MIRANDA,-34.037692,151.101564,Fast Food Restaurant
MIRANDA,-34.037692,151.101564,Fast Food Restaurant
MIRANDA,-34.037692,151.101564,Coffee Shop
MIRANDA,-34.037692,151.101564,Thai Restaurant
MIRANDA,-34.037692,151.101564,Café
MIRANDA,-34.037692,151.101564,Bar
MIRANDA,-34.037692,151.101564,Sushi Restaurant
MIRANDA,-34.037692,151.101564,Clothing Store
MIRANDA,-34.037692,151.101564,Furniture / Home Store
MIRANDA,-34.037692,151.101564,Café
MIRANDA,-34.037692,151.101564,Eastern European Restaurant
MIRANDA,-34.037692,151.101564,Café
MIRANDA,-34.037692,151.101564,Malay Restaurant
MIRANDA,-34.037692,151.101564,Thai Restaurant
MIRANDA,-34.037692,151.101564,Italian Restaurant
CARINGBAH,-34.05494,151.120091,Café
CARINGBAH,-34.05494,151.120091,Seafood Restaurant
CARINGBAH,-34.05494,151.120091,Bakery
CARINGBAH,-34.05494,151.120091,Seafood Restaurant
CARINGBAH SOUTH,-34.05505669,151.1196698,Café
CARINGBAH SOUTH,-34.05505669,151.1196698,Seafood Restaurant
CARINGBAH SOUTH,-34.05505669,151.1196698,Bakery
CARINGBAH SOUTH,-34.05505669,151.1196698,Seafood Restaurant
AUDLEY,-34.061753,151.06432900000001,Park
AUDLEY,-34.061753,151.06432900000001,Scenic Lookout
ENGADINE,-34.0657,151.0127,Café
ENGADINE,-34.0657,151.0127,Fast Food Restaurant
ENGADINE,-34.0657,151.0127,Sandwich Place
ENGADINE,-34.0657,151.0127,Bowling Alley
ENGADINE,-34.0657,151.0127,Discount Store
ENGADINE,-34.0657,151.0127,Pizza Place
ENGADINE,-34.0657,151.0127,Grocery Store
ENGADINE,-34.0657,151.0127,Supermarket
ENGADINE,-34.0657,151.0127,Café
ENGADINE,-34.0657,151.0127,Pharmacy
ENGADINE,-34.0657,151.0127,Fast Food Restaurant
ENGADINE,-34.0657,151.0127,Shopping Mall
ENGADINE,-34.0657,151.0127,Café
ENGADINE,-34.0657,151.0127,Fast Food Restaurant
ENGADINE,-34.0657,151.0127,Gas Station
HEATHCOTE,-34.0851,151.0081,Grocery Store
HEATHCOTE,-34.0851,151.0081,Pub
HEATHCOTE,-34.0851,151.0081,Flower Shop
HEATHCOTE,-34.0851,151.0081,Fast Food Restaurant
HEATHCOTE,-34.0851,151.0081,Train Station
WATERFALL,-34.1424,150.9918,Campground
YARRAWARRAH,-34.0552,151.0321,Park
ALFORDS POINT,-33.9848,151.0214,Fried Chicken Joint
BANGOR,-34.0191,151.0273,Pub
BANGOR,-34.0191,151.0273,Shopping Mall
BANGOR,-34.0191,151.0273,Burger Joint
BANGOR,-34.0191,151.0273,Business Service
BANGOR,-34.0191,151.0273,Bakery
BARDEN RIDGE,-34.032,151.01,Astrologer
BARDEN RIDGE,-34.032,151.01,Park
BARDEN RIDGE,-34.032,151.01,Italian Restaurant
BARDEN RIDGE,-34.032,151.01,Other Great Outdoors
ILLAWONG,-34.0006,151.0359,Café
ILLAWONG,-34.0006,151.0359,Shopping Mall
ILLAWONG,-34.0006,151.0359,Bus Station
MENAI,-34.0118,151.0089,Bus Station
MENAI,-34.0118,151.0089,Bus Stop
MENAI,-34.0118,151.0089,Seafood Restaurant
MENAI,-34.0118,151.0089,Asian Restaurant
MENAI,-34.0118,151.0089,Video Game Store
EAGLE VALE,-34.031602,150.799483,Clothing Store
AIRDS,-34.0916,150.8249,Fish & Chips Shop
AMBARVALE,-34.0833,150.8007,Supermarket
AMBARVALE,-34.0833,150.8007,Bus Stop
AMBARVALE,-34.0833,150.8007,Liquor Store
AMBARVALE,-34.0833,150.8007,Gym / Fitness Center
BLAIR ATHOL,-34.063,150.8,Playground
BRADBURY,-34.0873,150.8163,Furniture / Home Store
BRADBURY,-34.0873,150.8163,Supermarket
BRADBURY,-34.0873,150.8163,Chinese Restaurant
BRADBURY,-34.0873,150.8163,Shopping Mall
CAMPBELLTOWN,-34.0666,150.8196,Fast Food Restaurant
CAMPBELLTOWN,-34.0666,150.8196,Pub
CAMPBELLTOWN,-34.0666,150.8196,Playground
CAMPBELLTOWN,-34.0666,150.8196,Bakery
CAMPBELLTOWN,-34.0666,150.8196,Pet Store
ENGLORIE PARK,-34.0807,150.7948,Department Store
ENGLORIE PARK,-34.0807,150.7948,Park
GLEN ALPINE,-34.09,150.785,Electronics Store
GLEN ALPINE,-34.09,150.785,Fast Food Restaurant
GLEN ALPINE,-34.09,150.785,Italian Restaurant
LEUMEAH,-34.0555,150.8333,Sports Bar
LEUMEAH,-34.0555,150.8333,Bar
LEUMEAH,-34.0555,150.8333,Pizza Place
LEUMEAH,-34.0555,150.8333,Neighborhood
RUSE,-34.071,150.8423,Grocery Store
RUSE,-34.071,150.8423,Convenience Store
RUSE,-34.071,150.8423,Pub
RUSE,-34.071,150.8423,Liquor Store
RUSE,-34.071,150.8423,Bakery
RUSE,-34.071,150.8423,Chinese Restaurant
RUSE,-34.071,150.8423,Cafeteria
RUSE,-34.071,150.8423,Bakery
ST HELENS PARK,-34.1105,150.8079,Baseball Field
ST HELENS PARK,-34.1105,150.8079,Massage Studio
WOODBINE,-34.0494,150.8197,Government Building
MENANGLE PARK,-34.102734999999996,150.749847,Train Station
LONG POINT,-33.998362,150.894916,Sandwich Place
LONG POINT,-33.998362,150.894916,Playground
LONG POINT,-33.998362,150.894916,Australian Restaurant
LONG POINT,-33.998362,150.894916,Supermarket
LONG POINT,-33.998362,150.894916,Scenic Lookout
BARDIA,-33.97723383,150.8618744,Park
BOW BOWING,-34.027283000000004,150.84225800000002,Chinese Restaurant
BOW BOWING,-34.027283000000004,150.84225800000002,Platform
BOW BOWING,-34.027283000000004,150.84225800000002,Platform
BOW BOWING,-34.027283000000004,150.84225800000002,Basketball Court
BOW BOWING,-34.027283000000004,150.84225800000002,Athletics & Sports
CURRANS HILL,-34.055155,150.756493,Park
CURRANS HILL,-34.055155,150.756493,Lake
CURRANS HILL,-34.055155,150.756493,Lake
CURRANS HILL,-34.055155,150.756493,Pub
CURRANS HILL,-34.055155,150.756493,Soccer Field
BUXTON,-34.2566,150.5335,Tree
BUXTON,-34.2566,150.5335,Train Station
BUXTON,-34.2566,150.5335,Grocery Store
BUXTON,-34.2566,150.5335,Burger Joint
COURIDJAH,-34.2333,150.55,Train Station
WILTON,-34.2333,150.7,Café
TAHMOOR,-34.218439000000004,150.58463400000002,Farmers Market
TAHMOOR,-34.218439000000004,150.58463400000002,Fish & Chips Shop
EMU HEIGHTS,-33.755476,150.678551,Nightclub
EMU HEIGHTS,-33.755476,150.678551,Night Market
COLYTON,-33.763976,150.780073,Liquor Store
COLYTON,-33.763976,150.780073,Plaza
COLYTON,-33.763976,150.780073,Supermarket
COLYTON,-33.763976,150.780073,Japanese Restaurant
COLYTON,-33.763976,150.780073,Platform
COLYTON,-33.763976,150.780073,Bus Station
COLYTON,-33.763976,150.780073,Bus Station
COLYTON,-33.763976,150.780073,Bus Line
COLYTON,-33.763976,150.780073,Video Store
COLYTON,-33.763976,150.780073,Train Station
COLYTON,-33.763976,150.780073,Platform
COLEBEE,-33.742005999999996,150.84746,Gym Pool
COLEBEE,-33.742005999999996,150.84746,Jewelry Store
COLEBEE,-33.742005999999996,150.84746,Performing Arts Venue
BERKSHIRE PARK,-33.663002,150.86025800000002,Bus Station
BERKSHIRE PARK,-33.663002,150.86025800000002,Other Repair Shop
BERKSHIRE PARK,-33.663002,150.86025800000002,Business Service
GLENWOOD,-33.737863,150.922732,Park
GLENWOOD,-33.737863,150.922732,Gas Station
GLENWOOD,-33.737863,150.922732,Bus Line
BIDWILL,-33.7316,150.8231,Bar
BIDWILL,-33.7316,150.8231,Convenience Store
BIDWILL,-33.7316,150.8231,Brewery
BIDWILL,-33.7316,150.8231,High School
BLACKETT,-33.7393,150.8127,Fast Food Restaurant
BLACKETT,-33.7393,150.8127,Gym Pool
BLACKETT,-33.7393,150.8127,Soccer Field
BLACKETT,-33.7393,150.8127,Market
DHARRUK,-33.7481,150.8159,Bar
DHARRUK,-33.7481,150.8159,Pharmacy
EMERTON,-33.75,150.8027,Massage Studio
HEBERSHAM,-33.746,150.8246,Soccer Field
MINCHINBURY,-33.7896,150.8369,Grocery Store
MINCHINBURY,-33.7896,150.8369,Pizza Place
MINCHINBURY,-33.7896,150.8369,Shopping Mall
MINCHINBURY,-33.7896,150.8369,Fish & Chips Shop
MOUNT DRUITT,-33.7722,150.8194,Big Box Store
MOUNT DRUITT,-33.7722,150.8194,Fast Food Restaurant
MOUNT DRUITT,-33.7722,150.8194,Platform
MOUNT DRUITT,-33.7722,150.8194,Train Station
MOUNT DRUITT,-33.7722,150.8194,Arts & Crafts Store
MOUNT DRUITT,-33.7722,150.8194,Platform
MOUNT DRUITT,-33.7722,150.8194,Electronics Store
MOUNT DRUITT,-33.7722,150.8194,Market
SHALVEY,-33.7271,150.8057,Gas Station
SHALVEY,-33.7271,150.8057,Art Gallery
WHALAN,-33.7583,150.8083,Pharmacy
WILLMOT,-33.7254,150.7924,Convenience Store
WILLMOT,-33.7254,150.7924,Bus Station
HAWKESBURY HEIGHTS,-33.6667,150.65,Scenic Lookout
HAWKESBURY HEIGHTS,-33.6667,150.65,National Park
HAWKESBURY HEIGHTS,-33.6667,150.65,Entertainment Service
SPRINGWOOD,-33.7,150.55,Cosmetics Shop
SUN VALLEY,-33.7071,150.5908,Pet Store
VALLEY HEIGHTS,-33.7,150.5833,Gas Station
VALLEY HEIGHTS,-33.7,150.5833,Miscellaneous Shop
VALLEY HEIGHTS,-33.7,150.5833,History Museum
VALLEY HEIGHTS,-33.7,150.5833,Train Station
WINMALEE,-33.6725,150.6189,Gym / Fitness Center
WINMALEE,-33.6725,150.6189,Spa
YELLOW ROCK,-33.695,150.6242,Campground
